fragment_description,3rd Ventricle,4th Ventricle,Right Accumbens Area,Left Accumbens Area,Right Amygdala,Left Amygdala,Brain Stem,Right Caudate,Left Caudate,Right Cerebellum Exterior,Left Cerebellum Exterior,Right Cerebellum White Matter,Left Cerebellum White Matter,Right Cerebral White Matter,Left Cerebral White Matter,CSF,Right Hippocampus,Left Hippocampus,Right Inf Lat Vent,Left Inf Lat Vent,Right Lateral Ventricle,Left Lateral Ventricle,Right Pallidum,Left Pallidum,Right Putamen,Left Putamen,Right Thalamus Proper,Left Thalamus Proper,Right Ventral DC,Left Ventral DC,Cerebellar Vermal Lobules I-V,Cerebellar Vermal Lobules VI-VII,Cerebellar Vermal Lobules VIII-X,Left Basal Forebrain,Right Basal Forebrain,Right ACgG anterior cingulate gyrus,Left ACgG anterior cingulate gyrus,Right AIns anterior insula,Left AIns anterior insula,Right AOrG anterior orbital gyrus,Left AOrG anterior orbital gyrus,Right AnG angular gyrus,Left AnG angular gyrus,Right Calc calcarine cortex,Left Calc calcarine cortex,Right CO central operculum,Left CO central operculum,Right Cun cuneus,Left Cun cuneus,Right Ent entorhinal area,Left Ent entorhinal area,Right FO frontal operculum,Left FO frontal operculum,Right FRP frontal pole,Left FRP frontal pole,Right FuG fusiform gyrus,Left FuG fusiform gyrus,Right GRe gyrus rectus,Left GRe gyrus rectus,Right IOG inferior occipital gyrus,Left IOG inferior occipital gyrus,Right ITG inferior temporal gyrus,Left ITG inferior temporal gyrus,Right LiG lingual gyrus,Left LiG lingual gyrus,Right LOrG lateral orbital gyrus,Left LOrG lateral orbital gyrus,Right MCgG middle cingulate gyrus,Left MCgG middle cingulate gyrus,Right MFC medial frontal cortex,Left MFC medial frontal cortex,Right MFG middle frontal gyrus,Left MFG middle frontal gyrus,Right MOG middle occipital gyrus,Left MOG middle occipital gyrus,Right MOrG medial orbital gyrus,Left MOrG medial orbital gyrus,Right MPoG postcentral gyrus medial segment,Left MPoG postcentral gyrus medial segment,Right MPrG precentral gyrus medial segment,Left MPrG precentral gyrus medial segment,Right MSFG superior frontal gyrus medial segment,Left MSFG superior frontal gyrus medial segment,Right MTG middle temporal gyrus,Left MTG middle temporal gyrus,Right OCP occipital pole,Left OCP occipital pole,Right OFuG occipital fusiform gyrus,Left OFuG occipital fusiform gyrus,Right OpIFG opercular part of the inferior frontal gyrus,Left OpIFG opercular part of the inferior frontal gyrus,Right OrIFG orbital part of the inferior frontal gyrus,Left OrIFG orbital part of the inferior frontal gyrus,Right PCgG posterior cingulate gyrus,Left PCgG posterior cingulate gyrus,Right PCu precuneus,Left PCu precuneus,Right PHG parahippocampal gyrus,Left PHG parahippocampal gyrus,Right PIns posterior insula,Left PIns posterior insula,Right PO parietal operculum,Left PO parietal operculum,Right PoG postcentral gyrus,Left PoG postcentral gyrus,Right POrG posterior orbital gyrus,Left POrG posterior orbital gyrus,Right PP planum polare,Left PP planum polare,Right PrG precentral gyrus,Left PrG precentral gyrus,Right PT planum temporale,Left PT planum temporale,Right SCA subcallosal area,Left SCA subcallosal area,Right SFG superior frontal gyrus,Left SFG superior frontal gyrus,Right SMC supplementary motor cortex,Left SMC supplementary motor cortex,Right SMG supramarginal gyrus,Left SMG supramarginal gyrus,Right SOG superior occipital gyrus,Left SOG superior occipital gyrus,Right SPL superior parietal lobule,Left SPL superior parietal lobule,Right STG superior temporal gyrus,Left STG superior temporal gyrus,Right TMP temporal pole,Left TMP temporal pole,Right TrIFG triangular part of the inferior frontal gyrus,Left TrIFG triangular part of the inferior frontal gyrus,Right TTG transverse temporal gyrus,Left TTG transverse temporal gyrus,Total Cerebral Grey Matter,Right Cerebral Grey Matter,Left Cerebral Grey Matter,Total Cerebral White Matter
F-Volume-age:range:min:20.6977,0.0005291506,0.0011191586,0.0002971518,0.0003315806,0.0005538269,0.0005484101,0.0101142819,0.0020933618,0.0020324245,0.0297583352,0.0300978977,0.0078864452,0.0081303022,0.1316311149,0.1296720152,0.0006617966,0.0020245053,0.0019259672,0.0002973873,0.0002608773,0.0049829687,0.0050368322,0.0006778149,0.0006926031,0.0029919109,0.0030621315,0.0047571605,0.0049218716,0.0026026716,0.0027157935,0.0028771823,0.0014068263,0.0017047133,0.0002794479,0.0002809125,0.0028790347,0.0032208218,0.0025301636,0.0026714399,0.0013269566,0.0011234469,0.0071231497,0.0065862124,0.0020639661,0.0020332969,0.0024526843,0.0025097301,0.0030792643,0.0028648438,0.0011083288,0.0010664025,0.0012619058,0.0013092963,0.0025458062,0.0023647756,0.0049450075,0.004866993,0.0015439745,0.0015852462,0.0043860877,0.0043097871,0.0076451097,0.007613468,0.0050752662,0.0047734521,0.001596736,0.0016670737,0.0031523717,0.0031846743,0.0012978953,0.0013302494,0.0124413816,0.012786639,0.0035628795,0.004375584,0.0028247621,0.0029503802,0.0006613807,0.0006967687,0.0016714094,0.0016722373,0.0053840687,0.0047270824,0.0096332281,0.0093985616,0.0019519986,0.0023360678,0.0027019721,0.0027597594,0.002305104,0.0022656485,0.0010208282,0.0010319059,0.002635781,0.0028597226,0.0069257354,0.0068994653,0.0018274108,0.0019566962,0.0014237822,0.001410279,0.001397875,0.0015080646,0.006834728,0.0075322511,0.0015717865,0.0017079322,0.0012806094,0.0013955191,0.0079345639,0.0081076277,0.0012299143,0.0012746424,0.0008054838,0.0008348602,0.0097790265,0.0095708022,0.003605624,0.0035999697,0.0055431103,0.0062392205,0.002855029,0.0024184149,0.0070179242,0.0069994477,0.0050813399,0.0049204177,0.0054079523,0.0052341457,0.0024236058,0.0026506108,0.0009270624,0.0009600288,0.3894088227,0.1937648507,0.195643972,0.2613031302
F-Volume-age:range:min:20.7616,0.0005291506,0.0011191586,0.0002957849,0.0003315806,0.0005538269,0.0005484101,0.0101142819,0.0020933618,0.0020324245,0.0297062847,0.0300022964,0.0077948607,0.0080407113,0.1298252221,0.127871092,0.0006617966,0.0020245053,0.0019259672,0.0002973873,0.0002608773,0.0050021074,0.0050368322,0.0006778149,0.0006926031,0.0029919109,0.0030621315,0.0047571605,0.0049218716,0.0026026716,0.0027157935,0.0028423683,0.0013962165,0.0016881432,0.0002791296,0.0002809125,0.0028490264,0.0031817742,0.002522339,0.0026552684,0.0012990271,0.0011234469,0.0071064077,0.0065395265,0.0020639661,0.0020332969,0.002445661,0.0025097301,0.0030581921,0.0028648438,0.0011022069,0.0010664025,0.0012575912,0.0013050471,0.0025403881,0.0023647756,0.0049180301,0.0048555312,0.0015376923,0.0015704909,0.0043860877,0.0043097871,0.0076386737,0.007613468,0.0050752662,0.0047734521,0.0015804962,0.0016670737,0.0031517413,0.0031846743,0.0012978953,0.0013161674,0.0123805199,0.012786639,0.0035628795,0.0043843426,0.0027730476,0.002918748,0.0006613807,0.0006967687,0.0016714094,0.0016722373,0.0053840687,0.0046971255,0.0095862177,0.0093985616,0.0019519986,0.0023145244,0.0027019721,0.0027510106,0.0022878656,0.0022632153,0.0010208282,0.0010319059,0.002635781,0.0028597226,0.0068867528,0.0068994653,0.0018274108,0.0019566962,0.0014237822,0.0014097275,0.001397875,0.0015080646,0.0067084101,0.0075322511,0.0015448728,0.0016997413,0.0012790395,0.0013955191,0.0079345639,0.0081076277,0.0012242843,0.0012746424,0.0008054838,0.0008307621,0.0097790265,0.0095708022,0.003605624,0.0035999697,0.0054968683,0.0061859084,0.002855029,0.0024184149,0.0070118821,0.0069313768,0.0050575364,0.0049204177,0.0053398975,0.0051601379,0.0024191075,0.0026385957,0.0009248894,0.0009600288,0.3888512203,0.1932735274,0.1955776929,0.2576963141
F-Volume-age:range:min:20.8277,0.0005405049,0.0011191586,0.0002957849,0.0003315806,0.0005538269,0.0005484101,0.0101142819,0.0020933618,0.0020324245,0.0297062847,0.0300022964,0.0077948607,0.0080407113,0.1298252221,0.127871092,0.0006617966,0.0020245053,0.0019259672,0.0002973873,0.0002608773,0.0050545167,0.0051296719,0.0006778149,0.0006926031,0.0029919109,0.0030621315,0.0047571605,0.0049218716,0.0026026716,0.0027157935,0.0028423683,0.0013962165,0.0016881432,0.0002791296,0.0002809125,0.0028490264,0.0031817742,0.002522339,0.0026552684,0.0012990271,0.0011234469,0.0070338282,0.0065291346,0.0020639661,0.0020332969,0.002445661,0.0025097301,0.0030581921,0.0028648438,0.0011022069,0.0010664025,0.0012575912,0.0013050471,0.0025403881,0.0023647756,0.0048699805,0.0048323431,0.0015376923,0.0015704909,0.0043860877,0.0043097871,0.0075541228,0.0075938532,0.0050752662,0.0047734521,0.0015804962,0.0016670737,0.0031517413,0.0031846743,0.0012978953,0.0013161674,0.0123805199,0.012786639,0.0035628795,0.004365072,0.0027730476,0.002918748,0.0006613807,0.0006967687,0.0016714094,0.0016722373,0.0053840687,0.0046971255,0.0094898269,0.0093985616,0.0019690747,0.0023145244,0.0027019721,0.0027510106,0.0022878656,0.0022632153,0.0010208282,0.0010319059,0.002635781,0.0028597226,0.0068867528,0.0068994653,0.0018230934,0.0019566962,0.0014138501,0.0014097275,0.001397875,0.0015080646,0.0067084101,0.0075322511,0.0015448728,0.0016997413,0.0012602029,0.0013930098,0.0079345639,0.0081076277,0.0012242843,0.0012746424,0.0008054838,0.0008307621,0.0097790265,0.0095708022,0.003605624,0.0035842752,0.0054706804,0.0061859084,0.002855029,0.0024184149,0.0069772529,0.0069313768,0.0049678877,0.0049204177,0.0053115388,0.0051450052,0.0024191075,0.0026385957,0.0009211772,0.0009600288,0.3888512203,0.1932735274,0.1955776929,0.2576963141
F-Volume-age:range:min:20.8958,0.0005459896,0.0011496864,0.0002957849,0.0003315806,0.0005538269,0.0005484101,0.0101142819,0.0020933618,0.0020324245,0.0297062847,0.0300022964,0.0077948607,0.0080407113,0.1298252221,0.127871092,0.0006617966,0.0020245053,0.0019259672,0.0002973873,0.0002608773,0.0051989195,0.0052655603,0.0006858874,0.0006966605,0.0029919109,0.0030621315,0.0047571605,0.0049218716,0.0026026716,0.0027157935,0.0028423683,0.0013962165,0.0016881432,0.0002791296,0.0002809125,0.0028490264,0.0031817742,0.002522339,0.0026552684,0.0012990271,0.0011234469,0.0070338282,0.0065291346,0.0020639661,0.0020332969,0.002445661,0.0025097301,0.0030581921,0.0028648438,0.0011022069,0.0010746213,0.0012575912,0.0013050471,0.0025403881,0.0023647756,0.0048699805,0.0048248753,0.0015376923,0.0015704909,0.0043860877,0.0043097871,0.0075541228,0.0075938532,0.0050752662,0.0047734521,0.0015804962,0.0016670737,0.0031517413,0.0031846743,0.0012978953,0.0013161674,0.0123805199,0.012786639,0.0035628795,0.004365072,0.0027730476,0.002918748,0.0006613807,0.0006967687,0.0016714094,0.0016722373,0.0053840687,0.0046971255,0.0094898269,0.0093985616,0.0019712256,0.0022913083,0.0027019721,0.0027510106,0.0022878656,0.0022632153,0.0010208282,0.0010319059,0.002635781,0.0028597226,0.0068867528,0.0068994653,0.0018230934,0.0019566962,0.0014138501,0.0014097275,0.001397875,0.0015080646,0.0067084101,0.0075322511,0.0015448728,0.0016997413,0.0012602029,0.0013930098,0.0079345639,0.0081076277,0.0012242843,0.0012746424,0.0008054838,0.0008307621,0.0097790265,0.0095708022,0.003605624,0.0035842752,0.0054706804,0.0061859084,0.002855029,0.0024184149,0.0069772529,0.0069313768,0.0049678877,0.0049204177,0.0053115388,0.0051450052,0.0024191075,0.0026385957,0.0009211772,0.0009600288,0.3888512203,0.1932735274,0.1955776929,0.2576963141
F-Volume-age:range:min:20.9638,0.0005491085,0.0011496864,0.0002957849,0.0003315806,0.0005538269,0.0005484101,0.0101142819,0.0020933618,0.0020324245,0.0297062847,0.0300022964,0.0077948607,0.0080407113,0.1298252221,0.127871092,0.0006617966,0.0020245053,0.0019259672,0.0002973873,0.0002608773,0.0052405454,0.0052676641,0.0006885286,0.0007019757,0.0029919109,0.0030621315,0.0047571605,0.0049218716,0.0026026716,0.0027157935,0.0028423683,0.0013962165,0.0016881432,0.0002791296,0.0002809125,0.0028490264,0.0031817742,0.002522339,0.0026552684,0.0012990271,0.0011234469,0.0070338282,0.0065291346,0.0020639661,0.0020332969,0.002445661,0.0025097301,0.0030581921,0.0028648438,0.0011022069,0.0010746213,0.0012575912,0.0013050471,0.0025403881,0.0023647756,0.0048699805,0.0047999298,0.0015376923,0.0015704909,0.0043860877,0.0043097871,0.0075541228,0.0075938532,0.0050752662,0.0047734521,0.0015804962,0.0016670737,0.0031517413,0.0031846743,0.0012978953,0.0013161674,0.0123805199,0.012786639,0.0035816754,0.0043593781,0.0027722619,0.002918748,0.0006613807,0.0006967687,0.0016714094,0.0016722373,0.0053840687,0.0046971255,0.0094898269,0.0093985616,0.0019712256,0.0022837582,0.0027019721,0.0027398117,0.0022878656,0.0022632153,0.0010208282,0.0010319059,0.002635781,0.0028597226,0.0068867528,0.0068994653,0.0018230934,0.0019566962,0.0014138501,0.0014097275,0.001397875,0.0015037905,0.0067084101,0.0075322511,0.0015448728,0.0016997413,0.0012602029,0.0013930098,0.0079345639,0.0081076277,0.0012242843,0.0012746424,0.0008054838,0.0008307621,0.0097790265,0.0095708022,0.0035943837,0.0035842752,0.0054706804,0.0061859084,0.002855029,0.0024184149,0.0069772529,0.0069313768,0.0049678877,0.0049204177,0.0053003511,0.0051450052,0.0024191075,0.0026385957,0.0009211772,0.0009600288,0.3888512203,0.1932735274,0.1955776929,0.2576963141
F-Volume-age:range:min:21.0316,0.0005491085,0.0011496864,0.0002957849,0.0003315806,0.0005538269,0.0005484101,0.0101142819,0.0020933618,0.0020324245,0.0297062847,0.0300022964,0.0077948607,0.0080407113,0.1298252221,0.127871092,0.0006658038,0.0020245053,0.0019259672,0.0002980394,0.0002649613,0.005467913,0.0056139865,0.000690242,0.0007030096,0.0029919109,0.0030621315,0.0047571605,0.0049218716,0.0026026716,0.0027157935,0.0028423683,0.0013962165,0.0016881432,0.0002791296,0.0002809125,0.0028172315,0.0031727125,0.002522339,0.0026552684,0.0012990271,0.0011234469,0.0070338282,0.0065291346,0.0020639661,0.0020332969,0.002445661,0.0025097301,0.0030581921,0.0028648438,0.0011022069,0.0010746213,0.0012575912,0.0013050471,0.0025403881,0.0023647756,0.0048699805,0.0047999298,0.0015376923,0.0015704909,0.0043860877,0.0043097871,0.0075541228,0.0075456335,0.0050752662,0.0047734521,0.0015804962,0.0016670737,0.0031517413,0.0031846743,0.0012978953,0.0013161674,0.0123805199,0.012786639,0.0035968322,0.0043593781,0.0027639288,0.002918748,0.0006565153,0.0006967687,0.0016714094,0.0016722373,0.0053840687,0.0046971255,0.0094898269,0.0094085192,0.0019712256,0.0022837582,0.0027134028,0.0027398117,0.0022878656,0.0022632153,0.0010208282,0.0010319059,0.002635781,0.0028597226,0.0068867528,0.0068994653,0.0018230934,0.0019566962,0.0014138501,0.0014097275,0.001397875,0.0015037905,0.0067084101,0.0075322511,0.0015448728,0.0016997413,0.0012602029,0.0013930098,0.0079345639,0.0081076277,0.0012242843,0.0012746424,0.0008054838,0.0008307621,0.0097790265,0.0095708022,0.0035530398,0.0035619873,0.0054706804,0.0061859084,0.002855029,0.0024184149,0.0069772529,0.0069313768,0.0049678877,0.0049353538,0.0053003511,0.0051450052,0.0024191075,0.0026385957,0.0009211772,0.0009600288,0.3888512203,0.1932735274,0.1955776929,0.2576963141
F-Volume-age:range:min:21.0991,0.0005531304,0.0011496864,0.0002957849,0.0003315806,0.0005538269,0.0005484101,0.0101142819,0.0020933618,0.0020324245,0.0297062847,0.0300022964,0.0077948607,0.0080407113,0.1298252221,0.127871092,0.0006658038,0.0020245053,0.0019259672,0.0002988279,0.0002712933,0.0052380125,0.0060610062,0.000690242,0.0007030096,0.0029919109,0.0030621315,0.0047571605,0.0049218716,0.0026026716,0.0027157935,0.0028423683,0.0013962165,0.0016881432,0.0002791296,0.0002809125,0.0027981065,0.0031727125,0.002522339,0.0026552684,0.0012990271,0.0011288672,0.0070338282,0.0065011,0.0020639661,0.0020332969,0.002445661,0.0025097301,0.003058096,0.0028648438,0.0010888617,0.001062931,0.0012575912,0.0013050471,0.0025403881,0.0023647756,0.0048067847,0.0047452515,0.0015374546,0.0015704909,0.0043860877,0.0042542124,0.0075541228,0.0074721186,0.0050619645,0.0047560465,0.0015804962,0.0016683545,0.0031517413,0.0031846743,0.0012928796,0.0012988353,0.0123805199,0.012786639,0.0035947897,0.0042584329,0.0027583473,0.002918748,0.0006448582,0.0006967687,0.0016714094,0.0016722373,0.0053724196,0.0046971255,0.0094898269,0.0094940894,0.0019712256,0.0022514603,0.0026846712,0.0026562302,0.0022878656,0.0022632153,0.0010208282,0.0010322631,0.002635781,0.0028597226,0.0068867528,0.0068994653,0.0018147742,0.0019566962,0.0014138501,0.0014097275,0.001397875,0.0015037905,0.0067084101,0.0075322511,0.0015448728,0.0016997413,0.0012602029,0.0013887925,0.0079345639,0.0081076277,0.0012242843,0.0012746424,0.0008059431,0.0008307621,0.0097790265,0.0095708022,0.0035016829,0.0035371785,0.0054706804,0.0061859084,0.002855029,0.0024184149,0.0069772529,0.0069313768,0.0049678877,0.0049393565,0.0052998587,0.0051024412,0.0024191075,0.0026385957,0.0009211772,0.0009600288,0.3888512203,0.1932735274,0.1955776929,0.2576963141
F-Volume-age:range:min:21.1661,0.0005531304,0.0011496864,0.0002957849,0.0003315806,0.0005528745,0.0005500322,0.0101142819,0.0020933618,0.0020324245,0.0297062847,0.0300022964,0.0077948607,0.0080407113,0.1298252221,0.127871092,0.0006581173,0.0020351517,0.0019317193,0.0003030088,0.0002756045,0.0051016975,0.0060464978,0.0006911964,0.0007030096,0.0029919109,0.0030621315,0.0047571605,0.0049218716,0.0026026716,0.0027157935,0.0028423683,0.0013962165,0.0016881432,0.0002791296,0.0002809125,0.0027981065,0.0031727125,0.002522339,0.0026552684,0.0012990271,0.0011480114,0.006943624,0.0063944257,0.0020639661,0.0020332969,0.002445661,0.00253081,0.003058096,0.0028648438,0.0010840838,0.0010574328,0.0012575912,0.0012965609,0.0025403881,0.0023893219,0.0048067847,0.0047452515,0.0015312278,0.0015633791,0.0043873432,0.0042542124,0.0075541228,0.007437462,0.0050619645,0.0047560465,0.0015804962,0.001678747,0.0031517413,0.0031846743,0.0012928796,0.0012988353,0.0123805199,0.012786639,0.0035594188,0.0042315282,0.0027356169,0.0029116175,0.0006403767,0.0006967687,0.0016549764,0.0016722373,0.0053724196,0.0046971255,0.0094898269,0.009402228,0.0019712256,0.0022514603,0.0026846712,0.0026562302,0.0022878656,0.0022632153,0.0010356039,0.0010465165,0.002635781,0.0028597226,0.0068867528,0.0068994653,0.0018042645,0.0019576785,0.0014138501,0.0014097275,0.0014043173,0.0015037905,0.0067084101,0.0075322511,0.0015372966,0.0016851338,0.0012602029,0.0013857094,0.0079345639,0.0081076277,0.0012242843,0.0012746424,0.0008059658,0.0008307621,0.0097790265,0.0095708022,0.0034730834,0.0035371785,0.0054706804,0.0061409525,0.002855029,0.0024184149,0.0069772529,0.0069313768,0.0049678877,0.0049393565,0.0052503669,0.0050670005,0.0024191075,0.0026385957,0.0009211772,0.0009600288,0.3888512203,0.1932735274,0.1955776929,0.2576963141
F-Volume-age:range:min:21.2284,0.0005531304,0.0012117432,0.0002957849,0.0003315806,0.0005486086,0.00054994,0.0101142819,0.0020933618,0.0020324245,0.0297062847,0.0300022964,0.0077948607,0.0080407113,0.1298252221,0.127871092,0.00065153,0.0020479724,0.0019355443,0.0003030088,0.0002756045,0.0050510863,0.0060464978,0.0006946276,0.0007030096,0.0029919109,0.0030621315,0.0047571605,0.0049218716,0.0026026716,0.0027157935,0.0028423683,0.0013962165,0.0016881432,0.0002791296,0.0002809125,0.00276662,0.0031670847,0.002522339,0.002631898,0.0012961439,0.0011465453,0.0067395231,0.0062282675,0.0020639661,0.0020332969,0.002445661,0.0025294798,0.0030390035,0.0028648438,0.0010737067,0.0010523748,0.0012575912,0.0012750658,0.0025403881,0.0023893219,0.0047981111,0.0047452515,0.0015056069,0.0015268821,0.0043961024,0.0042542124,0.0075469043,0.0073716247,0.0050619645,0.0047351466,0.0015804962,0.001678747,0.0031222132,0.0031846743,0.0012928796,0.0012916815,0.0123805199,0.012786639,0.0035065494,0.0042151104,0.0026894593,0.0028291,0.0006222724,0.0007183008,0.0016096193,0.0016873159,0.0053353908,0.0046940386,0.009422578,0.0091373421,0.0019864857,0.0022514603,0.0026696928,0.0026537185,0.0022878656,0.0022410342,0.0010392139,0.001039357,0.002635781,0.0028597226,0.0068867528,0.0068994653,0.0017749771,0.0019359315,0.0014138501,0.0014097275,0.0014056347,0.0015037905,0.0067084101,0.0075322511,0.0015232693,0.0016444212,0.0012546216,0.0013754162,0.0079345639,0.0081076277,0.0012242843,0.0012768219,0.0007971139,0.0008300613,0.0097790265,0.0095708022,0.0033676013,0.0034884366,0.0054270907,0.0060052117,0.002855029,0.0024311219,0.0069277168,0.0068326468,0.0049389441,0.0049015462,0.0052046144,0.005035625,0.0024191075,0.0026320888,0.0009211772,0.0009600288,0.3864880182,0.192102079,0.1943859392,0.2576963141
F-Volume-age:range:min:21.2874,0.0005531304,0.0012339961,0.0002957849,0.000331669,0.0005379266,0.0005440615,0.0101653399,0.0021349225,0.0020651107,0.0297062847,0.0300022964,0.0077948607,0.0080407113,0.1298252221,0.127871092,0.0006496421,0.0020021756,0.0018996001,0.0003030088,0.0002756045,0.004952338,0.0060464978,0.0006949076,0.0007075746,0.0030441765,0.003111891,0.0048097465,0.0049656015,0.0026250505,0.0027353265,0.0028423683,0.0013962165,0.0016881432,0.0002791296,0.0002799281,0.0026957846,0.0031011718,0.002522339,0.0026244555,0.0012871938,0.0011265736,0.0065999639,0.0060716816,0.00207755,0.0020352833,0.0024121431,0.0024679263,0.0030160981,0.0028675028,0.001053043,0.0010345605,0.001238535,0.001256247,0.0025403881,0.0023721631,0.0047258772,0.0047274897,0.0014663221,0.0014867535,0.0043189368,0.0041924206,0.0073564033,0.0072473218,0.0050131065,0.0046855172,0.0015732795,0.0016750994,0.0030636939,0.0031211756,0.0012709004,0.001265815,0.0123805199,0.0126893925,0.0034447953,0.0041142651,0.0026443286,0.0027735089,0.0006039824,0.0007074248,0.0015573174,0.0016187219,0.005271187,0.00462738,0.00912563,0.0087440159,0.0019864857,0.0022514603,0.0026168434,0.0026204131,0.00222856,0.0021953218,0.0010461198,0.0010328885,0.0026441387,0.0028597226,0.0068867528,0.0068994653,0.0017354942,0.0018983901,0.0014138501,0.0014044425,0.0014056347,0.0015037905,0.0066089187,0.0075492692,0.0015074731,0.0016147028,0.001244842,0.0013600679,0.0079578135,0.0081958732,0.0012242843,0.00128066,0.000776758,0.000811162,0.0097324771,0.0096214405,0.003273167,0.0034289184,0.0053885899,0.0059004961,0.0028674847,0.0024602535,0.0067037918,0.0067362732,0.0048023004,0.0047867554,0.0050960084,0.004887219,0.0024132548,0.0026117896,0.0009211772,0.0009644395,0.3803359826,0.1888979731,0.1914380095,0.2576963141
F-Volume-age:range:min:21.3428,0.0005544158,0.0011720651,0.0002957849,0.000331669,0.0005329568,0.0005360393,0.0101653399,0.0021309771,0.0020651107,0.0297062847,0.0299819969,0.0077948607,0.0080407113,0.1298252221,0.127871092,0.000630202,0.0019758499,0.0018645613,0.0003041679,0.0002774709,0.0048736483,0.0060464978,0.0006963176,0.0006994406,0.0030441765,0.003111891,0.0047496014,0.0049127459,0.0026250505,0.0027331378,0.0028423683,0.0013962165,0.0016881432,0.0002791296,0.0002753338,0.0026558342,0.0030883189,0.0025063179,0.002582302,0.0012871938,0.0011103284,0.0064916713,0.0059792472,0.0020841672,0.0020629219,0.0024042556,0.0024302129,0.0030160981,0.0028778102,0.0010437601,0.00101725,0.001215235,0.0012338654,0.0025403881,0.0023568783,0.0046740674,0.0046708602,0.001445197,0.0014690153,0.0042931655,0.0041746791,0.0073229586,0.0071290827,0.0049761889,0.0046555001,0.0015732795,0.0016526871,0.0029940938,0.0030631131,0.0012634965,0.0012645771,0.0122983836,0.0123040087,0.0033973288,0.0041142651,0.0026443286,0.0027634149,0.0005934663,0.0006879095,0.0015002726,0.0015825142,0.0052153427,0.004586937,0.0090118617,0.0085079252,0.002001456,0.0022514603,0.0025751359,0.0026059312,0.0021622675,0.0021228696,0.0010407244,0.0010287706,0.0026477101,0.0028691277,0.0068867528,0.0069009254,0.0017103313,0.0018599637,0.0013965335,0.0013779443,0.0014056347,0.0014964254,0.0065417638,0.0072501261,0.0015074731,0.0015948035,0.0012309419,0.001344326,0.0077770898,0.0080282474,0.0012242843,0.00128066,0.0007672083,0.000811162,0.0093631427,0.0095853036,0.003144595,0.0033740951,0.0052891879,0.0057566976,0.0028432676,0.0024602535,0.0066187389,0.0066176224,0.0046975,0.0046818088,0.0050402951,0.0047855699,0.0023619291,0.0025600846,0.0009211772,0.0009749803,0.3748519072,0.1864356925,0.1884162147,0.2576963141
F-Volume-age:range:min:21.3991,0.0005544158,0.0011720651,0.0002953341,0.0003318244,0.0005287552,0.0005314509,0.0103083513,0.0020890032,0.0020495383,0.0299922961,0.0298820289,0.007986613,0.0081485496,0.1303029246,0.1289643749,0.0006292692,0.0019546337,0.0018581071,0.0002936239,0.0002774709,0.0048736483,0.0060464978,0.0006867816,0.0006890637,0.0030474695,0.0031679568,0.0046733495,0.0048290538,0.0025952605,0.002701586,0.0029192334,0.0014161345,0.0016809184,0.0002798336,0.0002732894,0.0026454327,0.0030679006,0.0024964671,0.002582302,0.0012871938,0.0011103284,0.0064760722,0.0059559838,0.0020336525,0.0021033896,0.0024042556,0.0024190396,0.0029414467,0.0029134289,0.0010376521,0.0010166869,0.0012107064,0.0012312053,0.0025964272,0.0023568783,0.0046740674,0.0046708602,0.001445197,0.0014690153,0.004248681,0.0041524388,0.0072907894,0.0071290827,0.0049140686,0.0045863771,0.0015708459,0.0016526871,0.0029737066,0.0030123744,0.0012634965,0.0012645771,0.0122794909,0.0122144771,0.0033522588,0.0040760811,0.0026443286,0.0027634149,0.0005856127,0.0006830728,0.001493409,0.0015587196,0.0051717414,0.0045601086,0.0089824356,0.0085079252,0.0020069113,0.0022514603,0.002546662,0.0025782686,0.0021503537,0.0021109047,0.0010217308,0.0010287706,0.0026156927,0.0028638741,0.0067357875,0.0068394376,0.0016948446,0.0018539078,0.0013965335,0.0013745176,0.0014192862,0.001477092,0.0065055913,0.0071981082,0.0015074731,0.0015948035,0.0012239687,0.0013173904,0.0077770898,0.0079492808,0.0012288558,0.0012943766,0.0007671832,0.000811162,0.0092478441,0.0095853036,0.0031198827,0.0033469158,0.0052891879,0.0057533797,0.0027771834,0.0023849914,0.0065283004,0.0065457249,0.0046741173,0.0046818088,0.0050254813,0.004780981,0.0023175371,0.0025586602,0.0009211772,0.0009865073,0.3723787159,0.1851006866,0.1872780293,0.2592672995
