fragment_description,3rd Ventricle,4th Ventricle,Right Accumbens Area,Left Accumbens Area,Right Amygdala,Left Amygdala,Brain Stem,Right Caudate,Left Caudate,Right Cerebellum Exterior,Left Cerebellum Exterior,Right Cerebellum White Matter,Left Cerebellum White Matter,Right Cerebral White Matter,Left Cerebral White Matter,CSF,Right Hippocampus,Left Hippocampus,Right Inf Lat Vent,Left Inf Lat Vent,Right Lateral Ventricle,Left Lateral Ventricle,Right Pallidum,Left Pallidum,Right Putamen,Left Putamen,Right Thalamus Proper,Left Thalamus Proper,Right Ventral DC,Left Ventral DC,Cerebellar Vermal Lobules I-V,Cerebellar Vermal Lobules VI-VII,Cerebellar Vermal Lobules VIII-X,Left Basal Forebrain,Right Basal Forebrain,Right ACgG anterior cingulate gyrus,Left ACgG anterior cingulate gyrus,Right AIns anterior insula,Left AIns anterior insula,Right AOrG anterior orbital gyrus,Left AOrG anterior orbital gyrus,Right AnG angular gyrus,Left AnG angular gyrus,Right Calc calcarine cortex,Left Calc calcarine cortex,Right CO central operculum,Left CO central operculum,Right Cun cuneus,Left Cun cuneus,Right Ent entorhinal area,Left Ent entorhinal area,Right FO frontal operculum,Left FO frontal operculum,Right FRP frontal pole,Left FRP frontal pole,Right FuG fusiform gyrus,Left FuG fusiform gyrus,Right GRe gyrus rectus,Left GRe gyrus rectus,Right IOG inferior occipital gyrus,Left IOG inferior occipital gyrus,Right ITG inferior temporal gyrus,Left ITG inferior temporal gyrus,Right LiG lingual gyrus,Left LiG lingual gyrus,Right LOrG lateral orbital gyrus,Left LOrG lateral orbital gyrus,Right MCgG middle cingulate gyrus,Left MCgG middle cingulate gyrus,Right MFC medial frontal cortex,Left MFC medial frontal cortex,Right MFG middle frontal gyrus,Left MFG middle frontal gyrus,Right MOG middle occipital gyrus,Left MOG middle occipital gyrus,Right MOrG medial orbital gyrus,Left MOrG medial orbital gyrus,Right MPoG postcentral gyrus medial segment,Left MPoG postcentral gyrus medial segment,Right MPrG precentral gyrus medial segment,Left MPrG precentral gyrus medial segment,Right MSFG superior frontal gyrus medial segment,Left MSFG superior frontal gyrus medial segment,Right MTG middle temporal gyrus,Left MTG middle temporal gyrus,Right OCP occipital pole,Left OCP occipital pole,Right OFuG occipital fusiform gyrus,Left OFuG occipital fusiform gyrus,Right OpIFG opercular part of the inferior frontal gyrus,Left OpIFG opercular part of the inferior frontal gyrus,Right OrIFG orbital part of the inferior frontal gyrus,Left OrIFG orbital part of the inferior frontal gyrus,Right PCgG posterior cingulate gyrus,Left PCgG posterior cingulate gyrus,Right PCu precuneus,Left PCu precuneus,Right PHG parahippocampal gyrus,Left PHG parahippocampal gyrus,Right PIns posterior insula,Left PIns posterior insula,Right PO parietal operculum,Left PO parietal operculum,Right PoG postcentral gyrus,Left PoG postcentral gyrus,Right POrG posterior orbital gyrus,Left POrG posterior orbital gyrus,Right PP planum polare,Left PP planum polare,Right PrG precentral gyrus,Left PrG precentral gyrus,Right PT planum temporale,Left PT planum temporale,Right SCA subcallosal area,Left SCA subcallosal area,Right SFG superior frontal gyrus,Left SFG superior frontal gyrus,Right SMC supplementary motor cortex,Left SMC supplementary motor cortex,Right SMG supramarginal gyrus,Left SMG supramarginal gyrus,Right SOG superior occipital gyrus,Left SOG superior occipital gyrus,Right SPL superior parietal lobule,Left SPL superior parietal lobule,Right STG superior temporal gyrus,Left STG superior temporal gyrus,Right TMP temporal pole,Left TMP temporal pole,Right TrIFG triangular part of the inferior frontal gyrus,Left TrIFG triangular part of the inferior frontal gyrus,Right TTG transverse temporal gyrus,Left TTG transverse temporal gyrus,Total Cerebral Grey Matter,Right Cerebral Grey Matter,Left Cerebral Grey Matter,Total Cerebral White Matter
M-Volume-age:range:max:14.5,0.00065245,0.0012002,0.00027794,0.00031188,0.00053301,0.00053646,0.0094213,0.0020244,0.0019393,0.031266,0.031414,0.0078538,0.0079293,0.12976,0.12452,0.00074942,0.0020053,0.0018927,0.00038876,0.00034391,0.0053805,0.0075613,0.00067522,0.00068279,0.0031006,0.0031618,0.0047583,0.004846,0.0026045,0.0027083,0.0028925,0.0013417,0.0016046,0.00026533,0.00026701,0.0026817,0.0031345,0.0025653,0.0025863,0.00124,0.0010858,0.0076482,0.0067736,0.0021418,0.0021212,0.0025438,0.0025736,0.0032392,0.0031152,0.0010397,0.0010186,0.0011991,0.0012057,0.0026365,0.0024141,0.0049267,0.0048016,0.0014493,0.00149,0.0047129,0.0044921,0.0081574,0.0078661,0.0052234,0.0048637,0.0015594,0.0016818,0.0031713,0.0032223,0.001169,0.0012133,0.013862,0.014276,0.0037774,0.0044846,0.0027185,0.0028666,0.00065279,0.00067795,0.0015911,0.0016192,0.0054403,0.0047388,0.010812,0.010259,0.0020539,0.0023998,0.0027917,0.0027976,0.0023323,0.0022053,0.00096758,0.00094552,0.002727,0.0029677,0.0074927,0.0075543,0.0017608,0.0019019,0.0014001,0.0013919,0.0014222,0.0015488,0.0072126,0.0081508,0.0014963,0.0016406,0.0012361,0.0013576,0.0089018,0.0089771,0.0012371,0.0013296,0.00075237,0.00078652,0.010594,0.01058,0.0035177,0.0035836,0.0061074,0.006734,0.0029562,0.0025111,0.0074246,0.0076478,0.0051667,0.0051174,0.0053783,0.0051975,0.0024907,0.0027042,0.00090001,0.00097251,0.42028,0.20436,0.21028,0.25138
M-Volume-age:range:max:15,0.00064911,0.0012002,0.00027794,0.00031188,0.00053301,0.00053646,0.0095045,0.0020244,0.0019393,0.031235,0.031391,0.0078737,0.0079576,0.13157,0.12725,0.00074683,0.0020053,0.0018927,0.00038876,0.00034391,0.0053592,0.0073808,0.00067522,0.00068279,0.0031001,0.0031617,0.004759,0.0048481,0.0026045,0.0027083,0.0028925,0.0013417,0.0016046,0.00026533,0.00026701,0.0026813,0.0031328,0.0025651,0.0025863,0.0012403,0.0010861,0.0076152,0.0067537,0.002142,0.0021212,0.0025422,0.0025726,0.0032369,0.0031127,0.0010397,0.0010186,0.0011991,0.0012057,0.0026357,0.0024136,0.0049225,0.0047972,0.0014494,0.0014901,0.0047071,0.0044874,0.0081324,0.0078459,0.0052196,0.0048609,0.0015591,0.0016813,0.0031683,0.0032199,0.001169,0.0012136,0.013792,0.014197,0.0037724,0.0044778,0.0027166,0.0028648,0.00065279,0.00067795,0.0015911,0.0016192,0.0054346,0.0047351,0.010738,0.01021,0.0020544,0.0023998,0.0027903,0.0027962,0.00233,0.0022041,0.00096758,0.00094552,0.0027254,0.0029662,0.0074718,0.0075324,0.0017608,0.0019019,0.0014001,0.0013919,0.001422,0.0015486,0.0071897,0.008123,0.0014964,0.0016404,0.0012361,0.0013576,0.0088685,0.0089465,0.0012372,0.0013296,0.00075237,0.00078652,0.010563,0.010544,0.0035158,0.003581,0.0060793,0.0067049,0.0029539,0.002509,0.007396,0.0076167,0.0051593,0.0051099,0.0053723,0.0051935,0.0024881,0.0027007,0.00090001,0.00097251,0.41824,0.21093,0.20935,0.25959
M-Volume-age:range:max:15.5,0.00064584,0.0012002,0.00027794,0.00031188,0.00053301,0.00053646,0.0095933,0.0020244,0.0019393,0.031203,0.031363,0.0078939,0.0079862,0.13195,0.12734,0.00074425,0.0020053,0.0018927,0.00038875,0.00034391,0.0053354,0.0071938,0.00067522,0.00068279,0.0030995,0.0031616,0.0047595,0.0048502,0.0026045,0.0027083,0.0028925,0.0013417,0.0016046,0.00026533,0.00026701,0.0026808,0.0031311,0.0025649,0.0025863,0.0012404,0.0010864,0.0075821,0.0067338,0.0021421,0.0021211,0.0025405,0.0025716,0.0032345,0.0031102,0.0010397,0.0010186,0.0011991,0.0012057,0.0026349,0.002413,0.0049183,0.0047928,0.0014495,0.0014902,0.0047013,0.0044826,0.0081074,0.0078257,0.0052158,0.0048581,0.0015588,0.0016807,0.0031653,0.0032174,0.001169,0.0012138,0.013723,0.014118,0.0037673,0.004471,0.0027147,0.0028631,0.00065279,0.00067795,0.0015911,0.0016192,0.0054287,0.0047314,0.010664,0.010161,0.0020549,0.0023997,0.0027889,0.0027946,0.0023276,0.0022028,0.00096758,0.00094552,0.0027237,0.0029647,0.0074507,0.0075103,0.0017608,0.0019019,0.0014001,0.0013919,0.0014218,0.0015484,0.0071667,0.0080951,0.0014965,0.0016402,0.0012361,0.0013576,0.0088353,0.008916,0.0012372,0.0013296,0.00075237,0.00078652,0.010531,0.010509,0.0035138,0.0035784,0.006051,0.0066758,0.0029515,0.0025068,0.0073673,0.0075852,0.0051518,0.0051023,0.0053663,0.0051895,0.0024854,0.0026971,0.00090001,0.00097251,0.41626,0.20633,0.20843,0.25871
M-Volume-age:range:max:16,0.00064263,0.0012002,0.00027794,0.00031188,0.00053301,0.00053646,0.0096861,0.0020244,0.0019393,0.031168,0.031331,0.0079142,0.008015,0.13298,0.12835,0.0007417,0.0020053,0.0018927,0.00038875,0.00034391,0.00531,0.0070042,0.00067522,0.00068279,0.0030988,0.0031614,0.0047601,0.0048522,0.0026045,0.0027083,0.0028925,0.0013417,0.0016046,0.00026533,0.00026701,0.0026803,0.0031294,0.0025647,0.0025863,0.0012406,0.0010867,0.0075492,0.0067139,0.0021421,0.0021209,0.0025388,0.0025705,0.0032321,0.0031077,0.0010397,0.0010186,0.0011991,0.0012057,0.002634,0.0024124,0.004914,0.0047883,0.0014495,0.0014902,0.0046955,0.0044777,0.0080826,0.0078054,0.0052119,0.0048552,0.0015585,0.00168,0.0031622,0.0032148,0.001169,0.0012141,0.013655,0.01404,0.0037622,0.004464,0.0027126,0.0028612,0.00065279,0.00067795,0.0015911,0.0016192,0.0054227,0.0047276,0.010592,0.010113,0.0020554,0.0023995,0.0027874,0.002793,0.0023251,0.0022015,0.00096758,0.00094552,0.0027219,0.0029631,0.0074297,0.0074883,0.0017608,0.0019019,0.0014001,0.0013919,0.0014215,0.0015482,0.0071434,0.0080673,0.0014965,0.0016399,0.0012361,0.0013576,0.0088021,0.0088856,0.0012373,0.0013296,0.00075237,0.00078652,0.010498,0.010473,0.0035118,0.0035757,0.0060227,0.0066466,0.002949,0.0025046,0.0073383,0.0075535,0.0051443,0.0050947,0.0053602,0.0051854,0.0024826,0.0026935,0.00090001,0.00097251,0.41432,0.2057,0.20754,0.26172
M-Volume-age:range:max:16.5,0.00063951,0.0012002,0.00027794,0.00031188,0.00053301,0.00053646,0.009781,0.0020244,0.0019393,0.031132,0.031294,0.0079346,0.0080437,0.13405,0.1297,0.00073917,0.0020053,0.0018927,0.00038875,0.00034391,0.005284,0.0068159,0.00067522,0.00068279,0.0030981,0.0031611,0.0047605,0.0048541,0.0026045,0.0027083,0.0028925,0.0013417,0.0016046,0.00026533,0.00026701,0.0026797,0.0031275,0.0025644,0.0025863,0.0012407,0.0010869,0.0075164,0.0066939,0.0021422,0.0021208,0.002537,0.0025694,0.0032296,0.0031051,0.0010397,0.0010186,0.0011991,0.0012057,0.0026331,0.0024116,0.0049097,0.0047838,0.0014495,0.0014902,0.0046897,0.0044728,0.008058,0.0077851,0.0052079,0.0048522,0.001558,0.0016793,0.0031591,0.0032122,0.001169,0.0012143,0.013589,0.013963,0.003757,0.0044571,0.0027106,0.0028593,0.00065279,0.00067795,0.0015911,0.0016192,0.0054167,0.0047237,0.010521,0.010066,0.0020558,0.0023993,0.0027859,0.0027914,0.0023226,0.0022001,0.00096758,0.00094552,0.0027201,0.0029614,0.0074087,0.0074662,0.0017608,0.0019019,0.0014001,0.0013919,0.0014212,0.0015479,0.00712,0.0080394,0.0014965,0.0016396,0.0012361,0.0013576,0.0087689,0.0088552,0.0012373,0.0013296,0.00075237,0.00078652,0.010466,0.010437,0.0035098,0.003573,0.0059945,0.0066174,0.0029465,0.0025023,0.0073092,0.0075215,0.0051368,0.0050871,0.0053541,0.0051812,0.0024798,0.0026898,0.00090001,0.00097251,0.41243,0.2045,0.20667,0.26374
M-Volume-age:range:max:17,0.00063646,0.0012002,0.00027794,0.00031188,0.00053301,0.00053646,0.0098766,0.0020244,0.0019393,0.031094,0.031253,0.0079549,0.008072,0.13396,0.13045,0.00073668,0.0020053,0.0018927,0.00038875,0.00034391,0.0052584,0.0066328,0.00067522,0.00068279,0.0030973,0.0031608,0.0047608,0.0048559,0.0026045,0.0027083,0.0028925,0.0013417,0.0016046,0.00026533,0.00026701,0.002679,0.0031256,0.002564,0.0025863,0.0012408,0.0010872,0.0074837,0.0066739,0.0021421,0.0021205,0.0025352,0.0025682,0.003227,0.0031024,0.0010397,0.0010186,0.0011991,0.0012057,0.002632,0.0024108,0.0049053,0.0047792,0.0014494,0.0014901,0.0046838,0.0044678,0.0080335,0.0077648,0.0052039,0.0048491,0.0015576,0.0016786,0.0031559,0.0032095,0.001169,0.0012144,0.013523,0.013887,0.0037518,0.00445,0.0027084,0.0028573,0.00065279,0.00067795,0.0015911,0.0016192,0.0054105,0.0047196,0.010451,0.01002,0.0020562,0.002399,0.0027844,0.0027897,0.0023201,0.0021986,0.00096758,0.00094552,0.0027182,0.0029597,0.0073877,0.0074441,0.0017608,0.0019019,0.0014001,0.0013919,0.0014209,0.0015476,0.0070964,0.0080116,0.0014965,0.0016392,0.0012361,0.0013576,0.0087359,0.008825,0.0012372,0.0013295,0.00075237,0.00078652,0.010434,0.010402,0.0035077,0.0035702,0.0059662,0.0065883,0.0029439,0.0025,0.00728,0.0074893,0.0051293,0.0050795,0.005348,0.005177,0.0024769,0.0026861,0.00090001,0.00097251,0.4106,0.2119,0.20581,0.26313
M-Volume-age:range:max:17.5,0.0006335,0.0012002,0.00027794,0.00031188,0.00053301,0.00053646,0.009971,0.0020244,0.0019393,0.031054,0.031207,0.0079749,0.0080999,0.1369,0.13333,0.00073421,0.0020053,0.0018927,0.00038875,0.00034391,0.0052343,0.0064587,0.00067522,0.00068279,0.0030965,0.0031604,0.0047611,0.0048576,0.0026045,0.0027083,0.0028925,0.0013417,0.0016046,0.00026533,0.00026701,0.0026783,0.0031236,0.0025636,0.0025863,0.0012408,0.0010873,0.0074512,0.006654,0.0021421,0.0021203,0.0025333,0.002567,0.0032244,0.0030996,0.0010397,0.0010186,0.0011991,0.0012057,0.0026309,0.0024099,0.004901,0.0047746,0.0014493,0.0014899,0.0046778,0.0044628,0.0080092,0.0077445,0.0051998,0.004846,0.0015571,0.0016778,0.0031526,0.0032068,0.001169,0.0012146,0.013457,0.013812,0.0037465,0.004443,0.0027062,0.0028553,0.00065279,0.00067795,0.0015911,0.0016192,0.0054042,0.0047154,0.010383,0.0099741,0.0020565,0.0023986,0.0027828,0.002788,0.0023175,0.0021971,0.00096758,0.00094552,0.0027163,0.002958,0.0073667,0.007422,0.0017608,0.0019019,0.0014001,0.0013919,0.0014205,0.0015472,0.0070728,0.007984,0.0014964,0.0016388,0.0012361,0.0013576,0.0087031,0.008795,0.0012372,0.0013294,0.00075237,0.00078652,0.010402,0.010367,0.0035055,0.0035673,0.005938,0.0065591,0.0029413,0.0024976,0.0072508,0.0074569,0.0051217,0.0050718,0.0053418,0.0051728,0.002474,0.0026823,0.00090001,0.00097251,0.40881,0.20182,0.20498,0.27093
M-Volume-age:range:max:18,0.00063063,0.0012002,0.00027794,0.00031188,0.00053301,0.00053646,0.010063,0.0020244,0.0019393,0.031012,0.031157,0.0079945,0.0081271,0.13778,0.13471,0.00073178,0.0020053,0.0018927,0.00038875,0.00034391,0.0052127,0.006297,0.00067522,0.00068279,0.0030956,0.00316,0.0047612,0.0048593,0.0026045,0.0027083,0.0028925,0.0013417,0.0016046,0.00026533,0.00026701,0.0026774,0.0031215,0.0025631,0.0025863,0.0012407,0.0010875,0.007419,0.006634,0.002142,0.0021199,0.0025313,0.0025657,0.0032217,0.0030968,0.0010397,0.0010186,0.0011991,0.0012057,0.0026296,0.0024089,0.0048965,0.00477,0.0014491,0.0014898,0.0046718,0.0044577,0.0079852,0.0077243,0.0051956,0.0048428,0.0015565,0.0016769,0.0031493,0.003204,0.001169,0.0012147,0.013393,0.013738,0.0037411,0.0044358,0.002704,0.0028531,0.00065279,0.00067795,0.0015911,0.0016192,0.0053978,0.0047112,0.010317,0.0099294,0.0020567,0.0023982,0.0027811,0.0027862,0.0023149,0.0021956,0.00096758,0.00094552,0.0027143,0.0029561,0.0073458,0.0074,0.0017608,0.0019019,0.0014001,0.0013919,0.0014201,0.0015468,0.0070492,0.0079565,0.0014963,0.0016384,0.0012361,0.0013576,0.0086705,0.0087652,0.0012371,0.0013292,0.00075237,0.00078652,0.01037,0.010331,0.0035033,0.0035645,0.00591,0.0065301,0.0029386,0.0024951,0.0072215,0.0074245,0.0051141,0.0050642,0.0053356,0.0051685,0.002471,0.0026785,0.00090001,0.00097251,0.40707,0.20187,0.20417,0.27268
M-Volume-age:range:max:18.5,0.00062784,0.0012002,0.00027794,0.00031188,0.00053301,0.00053646,0.01015,0.0020244,0.0019393,0.030969,0.031103,0.0080137,0.0081533,0.13843,0.13588,0.00072938,0.0020053,0.0018927,0.00038875,0.00034391,0.0051948,0.0061507,0.00067522,0.00068279,0.0030947,0.0031595,0.0047613,0.0048609,0.0026045,0.0027083,0.0028925,0.0013417,0.0016046,0.00026533,0.00026701,0.0026766,0.0031193,0.0025626,0.0025863,0.0012407,0.0010876,0.007387,0.0066141,0.0021418,0.0021195,0.0025293,0.0025643,0.0032189,0.003094,0.0010397,0.0010186,0.0011991,0.0012057,0.0026283,0.0024078,0.0048921,0.0047653,0.0014489,0.0014895,0.0046658,0.0044526,0.0079614,0.0077041,0.0051914,0.0048395,0.0015558,0.0016759,0.0031459,0.0032012,0.001169,0.0012148,0.013331,0.013666,0.0037357,0.0044286,0.0027017,0.002851,0.00065279,0.00067795,0.0015911,0.0016192,0.0053913,0.0047068,0.010252,0.0098856,0.0020569,0.0023978,0.0027794,0.0027843,0.0023122,0.002194,0.00096758,0.00094552,0.0027123,0.0029543,0.0073249,0.0073781,0.0017608,0.0019019,0.0014001,0.0013919,0.0014196,0.0015463,0.0070256,0.0079291,0.0014961,0.0016379,0.0012361,0.0013576,0.0086382,0.0087357,0.0012369,0.0013291,0.00075237,0.00078652,0.010338,0.010296,0.0035011,0.0035615,0.005882,0.0065012,0.0029359,0.0024926,0.0071923,0.0073921,0.0051065,0.0050565,0.0053293,0.0051641,0.0024679,0.0026746,0.00090001,0.00097251,0.40538,0.19996,0.20337,0.2743
M-Volume-age:range:max:19,0.00062515,0.0012002,0.00027794,0.00031188,0.00053301,0.00053646,0.010233,0.0020244,0.0019393,0.030924,0.031045,0.0080322,0.0081784,0.13733,0.13551,0.00072703,0.0020053,0.0018927,0.00038875,0.00034391,0.0051814,0.0060224,0.00067522,0.00068279,0.0030937,0.0031589,0.0047613,0.0048624,0.0026045,0.0027083,0.0028925,0.0013417,0.0016046,0.00026533,0.00026701,0.0026756,0.0031171,0.002562,0.0025863,0.0012405,0.0010876,0.0073553,0.0065942,0.0021416,0.0021191,0.0025273,0.0025629,0.0032161,0.003091,0.0010397,0.0010186,0.0011991,0.0012057,0.0026269,0.0024066,0.0048876,0.0047605,0.0014487,0.0014892,0.0046598,0.0044474,0.0079379,0.0076841,0.0051871,0.0048362,0.0015551,0.0016749,0.0031425,0.0031983,0.001169,0.0012149,0.013269,0.013595,0.0037303,0.0044214,0.0026993,0.0028487,0.00065279,0.00067795,0.0015911,0.0016192,0.0053847,0.0047024,0.010189,0.0098426,0.002057,0.0023972,0.0027776,0.0027824,0.0023094,0.0021924,0.00096758,0.00094552,0.0027102,0.0029523,0.0073042,0.0073563,0.0017608,0.0019019,0.0014001,0.0013919,0.0014191,0.0015458,0.0070021,0.0079021,0.001496,0.0016373,0.0012361,0.0013576,0.0086062,0.0087064,0.0012368,0.0013289,0.00075237,0.00078652,0.010306,0.010261,0.0034988,0.0035585,0.0058543,0.0064725,0.0029331,0.00249,0.0071632,0.0073597,0.0050989,0.0050488,0.005323,0.0051597,0.0024648,0.0026706,0.00090001,0.00097251,0.40375,0.19756,0.2026,0.27282
M-Volume-age:range:max:19.5,0.00062256,0.0012002,0.00027794,0.00031188,0.00053301,0.00053646,0.010309,0.0020244,0.0019393,0.030878,0.030983,0.00805,0.0082023,0.13531,0.13386,0.00072471,0.0020053,0.0018927,0.00038875,0.00034391,0.0051735,0.0059144,0.00067522,0.00068279,0.0030926,0.0031583,0.0047612,0.0048638,0.0026045,0.0027083,0.0028925,0.0013417,0.0016046,0.00026533,0.00026701,0.0026746,0.0031148,0.0025614,0.0025863,0.0012404,0.0010877,0.0073239,0.0065745,0.0021414,0.0021186,0.0025252,0.0025614,0.0032132,0.003088,0.0010397,0.0010186,0.0011991,0.0012057,0.0026254,0.0024054,0.004883,0.0047558,0.0014484,0.0014889,0.0046537,0.0044422,0.0079146,0.0076641,0.0051827,0.0048328,0.0015544,0.0016739,0.003139,0.0031954,0.001169,0.001215,0.013208,0.013525,0.0037248,0.0044141,0.0026968,0.0028464,0.00065279,0.00067795,0.0015911,0.0016192,0.005378,0.0046978,0.010129,0.0098006,0.0020571,0.0023966,0.0027758,0.0027805,0.0023067,0.0021907,0.00096758,0.00094552,0.002708,0.0029503,0.0072835,0.0073345,0.0017608,0.0019019,0.0014001,0.0013919,0.0014185,0.0015452,0.0069786,0.0078752,0.0014957,0.0016367,0.0012361,0.0013576,0.0085745,0.0086775,0.0012366,0.0013286,0.00075237,0.00078652,0.010274,0.010227,0.0034965,0.0035555,0.0058267,0.0064439,0.0029302,0.0024874,0.0071342,0.0073273,0.0050913,0.0050411,0.0053167,0.0051553,0.0024616,0.0026666,0.00090001,0.00097251,0.40216,0.19794,0.20185,0.26919
M-Volume-age:range:max:20,0.00062007,0.0012002,0.00027794,0.00031188,0.00053301,0.00053646,0.010379,0.0020244,0.0019393,0.03083,0.030918,0.0080669,0.0082246,0.13483,0.13315,0.00072244,0.0020053,0.0018927,0.00038875,0.00034391,0.0051718,0.0058282,0.00067522,0.00068279,0.0030915,0.0031576,0.004761,0.0048651,0.0026045,0.0027083,0.0028925,0.0013417,0.0016046,0.00026533,0.00026701,0.0026736,0.0031124,0.0025607,0.0025863,0.0012402,0.0010876,0.0072928,0.0065547,0.0021411,0.0021181,0.002523,0.0025599,0.0032102,0.003085,0.0010397,0.0010186,0.0011991,0.0012057,0.0026238,0.002404,0.0048784,0.004751,0.0014481,0.0014885,0.0046476,0.004437,0.0078917,0.0076443,0.0051783,0.0048293,0.0015536,0.0016727,0.0031355,0.0031924,0.001169,0.001215,0.013149,0.013457,0.0037192,0.0044068,0.0026943,0.0028441,0.00065279,0.00067795,0.0015911,0.0016192,0.0053713,0.0046931,0.01007,0.0097595,0.0020571,0.0023959,0.0027739,0.0027784,0.0023039,0.002189,0.00096758,0.00094552,0.0027058,0.0029483,0.0072629,0.0073129,0.0017608,0.0019019,0.0014001,0.0013919,0.0014179,0.0015447,0.0069553,0.0078487,0.0014955,0.0016361,0.0012361,0.0013576,0.0085431,0.008649,0.0012363,0.0013284,0.00075237,0.00078652,0.010242,0.010193,0.0034941,0.0035525,0.0057994,0.0064156,0.0029273,0.0024847,0.0071053,0.0072951,0.0050836,0.0050333,0.0053103,0.0051508,0.0024584,0.0026626,0.00090001,0.00097251,0.40062,0.19913,0.20111,0.26803
M-Volume-age:range:max:20.5,0.00061768,0.0012002,0.00027794,0.00031188,0.00053301,0.00053646,0.010441,0.0020244,0.0019393,0.03078,0.03085,0.0080829,0.0082452,0.13537,0.13322,0.00072021,0.0020053,0.0018927,0.00038875,0.00034391,0.0051767,0.0057647,0.00067522,0.00068279,0.0030903,0.0031568,0.0047607,0.0048663,0.0026045,0.0027083,0.0028925,0.0013417,0.0016046,0.00026533,0.00026701,0.0026724,0.0031099,0.00256,0.0025863,0.0012399,0.0010876,0.0072621,0.0065351,0.0021407,0.0021175,0.0025208,0.0025583,0.0032072,0.0030819,0.0010397,0.0010186,0.0011991,0.0012057,0.0026221,0.0024026,0.0048738,0.0047461,0.0014477,0.0014881,0.0046414,0.0044317,0.0078691,0.0076247,0.0051738,0.0048257,0.0015527,0.0016715,0.0031319,0.0031894,0.001169,0.001215,0.01309,0.01339,0.0037136,0.0043994,0.0026918,0.0028416,0.00065279,0.00067795,0.0015911,0.0016192,0.0053644,0.0046884,0.010014,0.0097194,0.0020571,0.0023952,0.002772,0.0027764,0.002301,0.0021872,0.00096758,0.00094552,0.0027036,0.0029462,0.0072424,0.0072914,0.0017608,0.0019019,0.0014001,0.0013919,0.0014173,0.001544,0.0069322,0.0078226,0.0014952,0.0016354,0.0012361,0.0013576,0.0085122,0.0086209,0.0012361,0.0013281,0.00075237,0.00078652,0.01021,0.010159,0.0034917,0.0035493,0.0057724,0.0063876,0.0029243,0.002482,0.0070766,0.007263,0.0050759,0.0050256,0.0053039,0.0051463,0.0024551,0.0026585,0.00090001,0.00097251,0.39913,0.1993,0.2004,0.26859
M-Volume-age:range:max:21,0.00061539,0.0012002,0.00027794,0.00031188,0.00053301,0.00053646,0.010495,0.0020244,0.0019393,0.030729,0.030778,0.0080977,0.0082641,0.13546,0.13314,0.00071803,0.0020053,0.0018927,0.00038875,0.00034391,0.0051887,0.0057243,0.00067522,0.00068279,0.0030891,0.003156,0.0047604,0.0048675,0.0026045,0.0027083,0.0028925,0.0013417,0.0016046,0.00026533,0.00026701,0.0026712,0.0031074,0.0025592,0.0025863,0.0012396,0.0010875,0.0072318,0.0065156,0.0021403,0.0021168,0.0025185,0.0025567,0.0032041,0.0030787,0.0010397,0.0010186,0.0011991,0.0012057,0.0026203,0.0024011,0.0048692,0.0047413,0.0014472,0.0014876,0.0046352,0.0044263,0.0078468,0.0076052,0.0051692,0.0048221,0.0015518,0.0016703,0.0031283,0.0031863,0.001169,0.001215,0.013033,0.013324,0.003708,0.004392,0.0026892,0.0028391,0.00065279,0.00067795,0.0015911,0.0016192,0.0053575,0.0046835,0.0099605,0.0096802,0.002057,0.0023944,0.0027701,0.0027743,0.0022981,0.0021854,0.00096758,0.00094552,0.0027013,0.0029441,0.0072221,0.00727,0.0017608,0.0019019,0.0014001,0.0013919,0.0014166,0.0015433,0.0069094,0.0077968,0.0014948,0.0016347,0.0012361,0.0013576,0.0084817,0.0085932,0.0012358,0.0013277,0.00075237,0.00078652,0.010179,0.010125,0.0034893,0.0035462,0.0057456,0.0063598,0.0029213,0.0024792,0.0070481,0.0072311,0.0050682,0.0050178,0.0052975,0.0051417,0.0024518,0.0026543,0.00090001,0.00097251,0.39769,0.19731,0.19971,0.2686
